Local time,Ask,Bid,AskVolume,BidVolume
09.04.2018 09:30:21.676 GMT-0400,170.423,170.387,9999.9998,7499.9998
09.04.2018 09:30:22.382 GMT-0400,170.453,170.39700000000002,10999.9999,150
09.04.2018 09:30:22.662 GMT-0400,170.453,170.39700000000002,750,150
09.04.2018 09:30:22.789 GMT-0400,170.453,170.407,750,150
09.04.2018 09:30:22.997 GMT-0400,170.452,170.398,750,1050
09.04.2018 09:30:23.098 GMT-0400,170.452,170.408,690,150
09.04.2018 09:30:23.536 GMT-0400,170.482,170.438,10200.0004,220
09.04.2018 09:30:23.686 GMT-0400,170.483,170.44,93,7499.9998
09.04.2018 09:30:23.802 GMT-0400,170.493,170.44,180,7499.9998
09.04.2018 09:30:24.400 GMT-0400,170.49200000000002,170.44,430,7499.9998
09.04.2018 09:30:24.688 GMT-0400,170.49200000000002,170.428,430,220
09.04.2018 09:30:25.326 GMT-0400,170.49200000000002,170.458,170,75
09.04.2018 09:30:25.714 GMT-0400,170.483,170.437,10,10400
09.04.2018 09:30:25.765 GMT-0400,170.493,170.437,500,10400
09.04.2018 09:30:26.140 GMT-0400,170.493,170.447,510,75
09.04.2018 09:30:26.431 GMT-0400,170.46200000000002,170.412,670,7499.9998
09.04.2018 09:30:26.515 GMT-0400,170.43400000000003,170.412,110,7499.9998
09.04.2018 09:30:26.566 GMT-0400,170.452,170.408,100,150
09.04.2018 09:30:26.792 GMT-0400,170.493,170.417,10499.9999,150
09.04.2018 09:30:26.893 GMT-0400,170.49200000000002,170.408,10499.9999,600
09.04.2018 09:30:27.243 GMT-0400,170.49200000000002,170.438,10300.0002,220
09.04.2018 09:30:27.535 GMT-0400,170.493,170.437,200,300
09.04.2018 09:30:27.821 GMT-0400,170.493,170.477,170,810
09.04.2018 09:30:28.009 GMT-0400,170.483,170.45700000000002,100,7499.9998
09.04.2018 09:30:28.170 GMT-0400,170.493,170.45700000000002,200,7499.9998
09.04.2018 09:30:28.921 GMT-0400,170.49200000000002,170.45700000000002,200,7499.9998
09.04.2018 09:30:29.022 GMT-0400,170.493,170.437,100,820
09.04.2018 09:30:29.322 GMT-0400,170.493,170.467,200,75
09.04.2018 09:30:29.551 GMT-0400,170.47299999999998,170.437,6600,1350
09.04.2018 09:30:29.602 GMT-0400,170.44299999999998,170.417,2060.0001,10400
09.04.2018 09:30:30.002 GMT-0400,170.442,170.428,1760,67
09.04.2018 09:30:30.071 GMT-0400,170.433,170.417,100,300
09.04.2018 09:30:30.171 GMT-0400,170.44299999999998,170.42700000000002,1760,75
09.04.2018 09:30:30.569 GMT-0400,170.44299999999998,170.417,12600,370
09.04.2018 09:30:30.827 GMT-0400,170.43200000000002,170.418,100,220
09.04.2018 09:30:30.878 GMT-0400,170.44299999999998,170.417,12600,15
09.04.2018 09:30:30.932 GMT-0400,170.442,170.408,12699.9998,220
09.04.2018 09:30:31.404 GMT-0400,170.41400000000002,170.40099999999998,440,7499.9998
09.04.2018 09:30:31.724 GMT-0400,170.403,170.377,180,150
09.04.2018 09:30:31.929 GMT-0400,170.40200000000002,170.359,290,7499.9998
09.04.2018 09:30:32.592 GMT-0400,170.39200000000002,170.359,290,7499.9998
09.04.2018 09:30:32.688 GMT-0400,170.39200000000002,170.34799999999998,290,440
09.04.2018 09:30:32.738 GMT-0400,170.383,170.347,210,440
09.04.2018 09:30:33.491 GMT-0400,170.382,170.34799999999998,360,520
09.04.2018 09:30:34.068 GMT-0400,170.372,170.34799999999998,360,75
09.04.2018 09:30:34.221 GMT-0400,170.372,170.338,210,1200.0001
09.04.2018 09:30:34.272 GMT-0400,170.372,170.34799999999998,210,75
09.04.2018 09:30:34.775 GMT-0400,170.373,170.347,180,300
09.04.2018 09:30:35.318 GMT-0400,170.372,170.34799999999998,180,220
09.04.2018 09:30:35.840 GMT-0400,170.373,170.347,180,220
09.04.2018 09:30:36.321 GMT-0400,170.36200000000002,170.34799999999998,210,750
09.04.2018 09:30:36.607 GMT-0400,170.44299999999998,170.377,10400,75
09.04.2018 09:30:37.515 GMT-0400,170.412,170.378,300,300
09.04.2018 09:30:38.309 GMT-0400,170.41299999999998,170.377,300,600
09.04.2018 09:30:39.584 GMT-0400,170.412,170.378,300,10900.0001
09.04.2018 09:30:39.634 GMT-0400,170.41299999999998,170.387,220,75
09.04.2018 09:30:40.331 GMT-0400,170.41299999999998,170.39700000000002,220,220
09.04.2018 09:30:40.460 GMT-0400,170.442,170.408,10499.9999,150
09.04.2018 09:30:40.510 GMT-0400,170.453,170.437,150,4
09.04.2018 09:30:41.144 GMT-0400,170.47299999999998,170.428,10200.0004,7499.9998
09.04.2018 09:30:41.504 GMT-0400,170.472,170.428,200,220
09.04.2018 09:30:41.980 GMT-0400,170.49200000000002,170.468,370,4
09.04.2018 09:30:42.444 GMT-0400,170.493,170.45700000000002,200,7499.9998
09.04.2018 09:30:42.960 GMT-0400,170.493,170.447,200,450
09.04.2018 09:30:43.604 GMT-0400,170.503,170.447,8480.0003,450
09.04.2018 09:30:43.960 GMT-0400,170.482,170.448,200,450
09.04.2018 09:30:44.333 GMT-0400,170.47299999999998,170.447,300,1200.0001
09.04.2018 09:30:44.383 GMT-0400,170.482,170.448,100,1200.0001
09.04.2018 09:30:44.964 GMT-0400,170.49200000000002,170.458,10200.0004,37
09.04.2018 09:30:45.117 GMT-0400,170.423,170.39700000000002,10,150
09.04.2018 09:30:45.168 GMT-0400,170.453,170.39700000000002,10800.0003,10200.0004
09.04.2018 09:30:46.146 GMT-0400,170.452,170.398,10099.9996,220
09.04.2018 09:30:46.246 GMT-0400,170.453,170.39700000000002,100,220
09.04.2018 09:30:46.484 GMT-0400,170.44299999999998,170.39700000000002,220,150
09.04.2018 09:30:47.012 GMT-0400,170.442,170.398,200,220
09.04.2018 09:30:47.339 GMT-0400,170.433,170.39700000000002,110,750
09.04.2018 09:30:47.391 GMT-0400,170.452,170.398,10099.9996,750
09.04.2018 09:30:47.925 GMT-0400,170.453,170.39700000000002,10099.9996,750
09.04.2018 09:30:48.156 GMT-0400,170.493,170.39700000000002,300,820
09.04.2018 09:30:48.330 GMT-0400,170.49200000000002,170.408,300,820
09.04.2018 09:30:48.690 GMT-0400,170.502,170.408,8480.0003,820
09.04.2018 09:30:48.783 GMT-0400,170.493,170.42700000000002,750,300
09.04.2018 09:30:48.837 GMT-0400,170.503,170.42700000000002,8480.0003,370
09.04.2018 09:30:49.301 GMT-0400,170.49200000000002,170.428,600,370
09.04.2018 09:30:49.675 GMT-0400,170.49200000000002,170.438,600,220
09.04.2018 09:30:51.244 GMT-0400,170.493,170.437,300,300
09.04.2018 09:30:51.675 GMT-0400,170.47299999999998,170.437,10300.0002,220
09.04.2018 09:30:52.046 GMT-0400,170.493,170.447,10400,150
09.04.2018 09:30:52.323 GMT-0400,170.49200000000002,170.448,300,220
09.04.2018 09:30:52.373 GMT-0400,170.463,170.437,110,150
09.04.2018 09:30:52.810 GMT-0400,170.472,170.428,10200.0004,1200.0001
09.04.2018 09:30:52.860 GMT-0400,170.472,170.438,10200.0004,300
09.04.2018 09:30:53.403 GMT-0400,170.49200000000002,170.438,370,300
09.04.2018 09:30:54.217 GMT-0400,170.503,170.468,8630.0001,7499.9998
09.04.2018 09:30:54.522 GMT-0400,170.52200000000002,170.498,200,300
09.04.2018 09:30:54.674 GMT-0400,170.543,170.507,10099.9996,7
09.04.2018 09:30:54.875 GMT-0400,170.55200000000002,170.518,12000.0001,7
09.04.2018 09:30:54.939 GMT-0400,170.553,170.507,12000.0001,220
09.04.2018 09:30:55.320 GMT-0400,170.553,170.51700000000002,1760,7499.9998
09.04.2018 09:30:55.371 GMT-0400,170.573,170.55700000000002,200,150
09.04.2018 09:30:55.422 GMT-0400,170.572,170.548,220,220
09.04.2018 09:30:55.478 GMT-0400,170.543,170.507,200,75
09.04.2018 09:30:55.529 GMT-0400,170.503,170.489,330,7499.9998
09.04.2018 09:30:55.642 GMT-0400,170.553,170.489,9999.9998,7499.9998
09.04.2018 09:30:55.796 GMT-0400,170.533,170.49099999999999,9999.9998,7499.9998
09.04.2018 09:30:56.119 GMT-0400,170.493,170.447,10400,180
09.04.2018 09:30:57.039 GMT-0400,170.482,170.448,10499.9999,480
09.04.2018 09:30:57.397 GMT-0400,170.452,170.438,100,370
09.04.2018 09:30:57.651 GMT-0400,170.472,170.438,10499.9999,220
09.04.2018 09:30:58.142 GMT-0400,170.47299999999998,170.447,200,7499.9998
09.04.2018 09:30:58.474 GMT-0400,170.46200000000002,170.447,200,7499.9998
09.04.2018 09:30:58.527 GMT-0400,170.493,170.447,10200.0004,10200.0004
09.04.2018 09:30:58.780 GMT-0400,170.52200000000002,170.468,10099.9996,75
09.04.2018 09:30:59.226 GMT-0400,170.563,170.467,370,150
09.04.2018 09:31:00.007 GMT-0400,170.572,170.478,10300.0002,520
09.04.2018 09:31:00.132 GMT-0400,170.572,170.488,10300.0002,620
09.04.2018 09:31:00.453 GMT-0400,170.572,170.498,220,450
09.04.2018 09:31:00.928 GMT-0400,170.513,170.48700000000002,200,30
09.04.2018 09:31:00.979 GMT-0400,170.52200000000002,170.488,200,100
09.04.2018 09:31:01.049 GMT-0400,170.532,170.488,100,180
09.04.2018 09:31:01.144 GMT-0400,170.543,170.48700000000002,10099.9996,180
09.04.2018 09:31:01.647 GMT-0400,170.542,170.488,10099.9996,700
09.04.2018 09:31:02.021 GMT-0400,170.553,170.48700000000002,100,1150
09.04.2018 09:31:02.683 GMT-0400,170.55200000000002,170.488,150,1230.0001
09.04.2018 09:31:03.184 GMT-0400,170.553,170.48700000000002,100,1230.0001
09.04.2018 09:31:03.319 GMT-0400,170.553,170.497,100,900
09.04.2018 09:31:03.649 GMT-0400,170.513,170.497,100,30
09.04.2018 09:31:03.699 GMT-0400,170.512,170.488,220,1120
09.04.2018 09:31:04.099 GMT-0400,170.563,170.497,10300.0002,300
09.04.2018 09:31:04.579 GMT-0400,170.563,170.51700000000002,100,220
09.04.2018 09:31:04.630 GMT-0400,170.603,170.537,10300.0002,160
09.04.2018 09:31:05.563 GMT-0400,170.603,170.537,5,600
09.04.2018 09:31:06.397 GMT-0400,170.602,170.53799999999998,5,970
09.04.2018 09:31:06.503 GMT-0400,170.603,170.547,5,700
09.04.2018 09:31:06.860 GMT-0400,170.61200000000002,170.578,50,370
09.04.2018 09:31:06.910 GMT-0400,170.65200000000002,170.588,370,150
09.04.2018 09:31:07.550 GMT-0400,170.653,170.58700000000002,370,1120
09.04.2018 09:31:08.137 GMT-0400,170.653,170.597,370,300
09.04.2018 09:31:08.493 GMT-0400,170.653,170.607,100,160
09.04.2018 09:31:10.412 GMT-0400,170.653,170.618,100,7499.9998
09.04.2018 09:31:10.464 GMT-0400,170.662,170.618,10599.9997,7499.9998
09.04.2018 09:31:11.496 GMT-0400,170.662,170.618,100,75
09.04.2018 09:31:11.547 GMT-0400,170.65200000000002,170.608,200,1350
09.04.2018 09:31:11.622 GMT-0400,170.662,170.608,100,1350
09.04.2018 09:31:12.447 GMT-0400,170.66299999999998,170.607,200,1270
09.04.2018 09:31:12.498 GMT-0400,170.653,170.61700000000002,10099.9996,230
09.04.2018 09:31:13.485 GMT-0400,170.69299999999998,170.637,10999.9999,310
09.04.2018 09:31:13.536 GMT-0400,170.69299999999998,170.657,700,320
09.04.2018 09:31:14.060 GMT-0400,170.703,170.657,850,530
09.04.2018 09:31:14.162 GMT-0400,170.69299999999998,170.667,220,7499.9998
09.04.2018 09:31:14.212 GMT-0400,170.703,170.667,1150,7499.9998
09.04.2018 09:31:14.363 GMT-0400,170.683,170.657,100,1350
09.04.2018 09:31:14.413 GMT-0400,170.692,170.658,220,1350
09.04.2018 09:31:15.056 GMT-0400,170.733,170.67700000000002,10499.9999,160
09.04.2018 09:31:15.106 GMT-0400,170.732,170.678,10099.9996,220
09.04.2018 09:31:15.285 GMT-0400,170.733,170.687,10099.9996,220
09.04.2018 09:31:15.546 GMT-0400,170.752,170.708,550,150
09.04.2018 09:31:16.598 GMT-0400,170.773,170.727,240,300
09.04.2018 09:31:16.761 GMT-0400,170.792,170.758,10400,75
09.04.2018 09:31:16.812 GMT-0400,170.792,170.748,310,10099.9996
09.04.2018 09:31:16.962 GMT-0400,170.80200000000002,170.768,11099.9998,82
09.04.2018 09:31:17.590 GMT-0400,170.842,170.78799999999998,10400,220
09.04.2018 09:31:17.949 GMT-0400,170.852,170.798,10400,220
09.04.2018 09:31:18.000 GMT-0400,170.852,170.798,69,75
09.04.2018 09:31:18.446 GMT-0400,170.883,170.80700000000002,10900.0001,300
09.04.2018 09:31:18.952 GMT-0400,170.873,170.80700000000002,560,300
09.04.2018 09:31:19.536 GMT-0400,170.872,170.808,50,450
09.04.2018 09:31:20.002 GMT-0400,170.823,170.80700000000002,100,75
09.04.2018 09:31:20.105 GMT-0400,170.822,170.798,10099.9996,670
09.04.2018 09:31:20.156 GMT-0400,170.812,170.78799999999998,200,150
09.04.2018 09:31:20.514 GMT-0400,170.782,170.768,220,75
09.04.2018 09:31:20.685 GMT-0400,170.77200000000002,170.73,200,7499.9998
09.04.2018 09:31:20.735 GMT-0400,170.77200000000002,170.728,10099.9996,370
09.04.2018 09:31:21.322 GMT-0400,170.80200000000002,170.748,10200.0004,160
09.04.2018 09:31:21.422 GMT-0400,170.792,170.728,10300.0002,600
09.04.2018 09:31:21.629 GMT-0400,170.803,170.727,200,600
09.04.2018 09:31:22.327 GMT-0400,170.80200000000002,170.758,200,75
09.04.2018 09:31:22.477 GMT-0400,170.793,170.747,100,75
09.04.2018 09:31:22.537 GMT-0400,170.782,170.728,10200.0004,1570
09.04.2018 09:31:22.638 GMT-0400,170.782,170.748,10200.0004,75
09.04.2018 09:31:22.939 GMT-0400,170.722,170.698,200,75
09.04.2018 09:31:23.040 GMT-0400,170.713,170.687,100,7499.9998
09.04.2018 09:31:23.148 GMT-0400,170.722,170.688,10099.9996,150
09.04.2018 09:31:23.199 GMT-0400,170.71200000000002,170.687,110,7499.9998
09.04.2018 09:31:23.249 GMT-0400,170.72299999999998,170.687,10200.0004,7499.9998
09.04.2018 09:31:23.743 GMT-0400,170.732,170.698,10200.0004,7
09.04.2018 09:31:23.844 GMT-0400,170.803,170.73700000000002,10499.9999,150
09.04.2018 09:31:23.894 GMT-0400,170.833,170.77700000000002,10200.0004,220
09.04.2018 09:31:23.995 GMT-0400,170.833,170.76700000000002,9999.9998,75
09.04.2018 09:31:24.695 GMT-0400,170.873,170.787,10499.9999,750
09.04.2018 09:31:24.848 GMT-0400,170.872,170.78799999999998,340,820
09.04.2018 09:31:25.118 GMT-0400,170.872,170.808,50,150
09.04.2018 09:31:25.452 GMT-0400,170.842,170.78799999999998,200,520
09.04.2018 09:31:26.144 GMT-0400,170.843,170.787,150,900
09.04.2018 09:31:26.677 GMT-0400,170.823,170.787,370,240
09.04.2018 09:31:27.212 GMT-0400,170.812,170.78799999999998,100,240
09.04.2018 09:31:27.263 GMT-0400,170.823,170.787,10099.9996,240
09.04.2018 09:31:28.718 GMT-0400,170.823,170.785,10099.9996,240
09.04.2018 09:31:28.769 GMT-0400,170.803,170.747,10099.9996,670
09.04.2018 09:31:29.321 GMT-0400,170.812,170.768,100,7499.9998
09.04.2018 09:31:29.645 GMT-0400,170.773,170.747,100,820
09.04.2018 09:31:30.171 GMT-0400,170.77200000000002,170.748,100,820
09.04.2018 09:31:30.527 GMT-0400,170.783,170.747,100,830
09.04.2018 09:31:30.815 GMT-0400,170.792,170.748,100,1200.0001
09.04.2018 09:31:31.531 GMT-0400,170.80200000000002,170.748,10400,1200.0001
09.04.2018 09:31:31.657 GMT-0400,170.762,170.71200000000002,110,7499.9998
09.04.2018 09:31:32.253 GMT-0400,170.762,170.718,69,670
09.04.2018 09:31:32.633 GMT-0400,170.763,170.71200000000002,69,7499.9998
09.04.2018 09:31:33.488 GMT-0400,170.763,170.70700000000002,77,1280
09.04.2018 09:31:34.738 GMT-0400,170.762,170.708,77,900
09.04.2018 09:31:35.252 GMT-0400,170.762,170.698,77,300
09.04.2018 09:31:35.464 GMT-0400,170.732,170.692,100,7499.9998
09.04.2018 09:31:36.455 GMT-0400,170.743,170.687,10099.9996,670
09.04.2018 09:31:36.533 GMT-0400,170.74200000000002,170.708,220,380
09.04.2018 09:31:36.901 GMT-0400,170.733,170.687,110,11199.9996
09.04.2018 09:31:37.654 GMT-0400,170.732,170.688,300,670
09.04.2018 09:31:37.705 GMT-0400,170.722,170.688,200,450
09.04.2018 09:31:38.058 GMT-0400,170.713,170.67000000000002,110,7499.9998
09.04.2018 09:31:38.656 GMT-0400,170.713,170.657,300,970
09.04.2018 09:31:39.707 GMT-0400,170.662,170.638,150,300
09.04.2018 09:31:40.060 GMT-0400,170.69299999999998,170.64700000000002,10099.9996,380
09.04.2018 09:31:40.553 GMT-0400,170.68200000000002,170.638,300,370
09.04.2018 09:31:41.466 GMT-0400,170.68200000000002,170.648,220,600
09.04.2018 09:31:41.516 GMT-0400,170.68200000000002,170.638,220,820
09.04.2018 09:31:42.177 GMT-0400,170.68200000000002,170.631,300,7499.9998
09.04.2018 09:31:42.318 GMT-0400,170.683,170.637,600,150
09.04.2018 09:31:42.752 GMT-0400,170.66299999999998,170.637,220,150
09.04.2018 09:31:43.385 GMT-0400,170.64200000000002,170.618,10300.0002,520
09.04.2018 09:31:43.593 GMT-0400,170.622,170.597,670,7499.9998
09.04.2018 09:31:44.383 GMT-0400,170.622,170.588,670,970
09.04.2018 09:31:44.541 GMT-0400,170.602,170.579,220,7499.9998
09.04.2018 09:31:45.397 GMT-0400,170.603,170.579,220,7499.9998
09.04.2018 09:31:46.323 GMT-0400,170.61200000000002,170.588,260,82
09.04.2018 09:31:46.373 GMT-0400,170.61200000000002,170.578,340,37
09.04.2018 09:31:46.527 GMT-0400,170.603,170.567,270,7499.9998
09.04.2018 09:31:46.943 GMT-0400,170.572,170.518,100,370
09.04.2018 09:31:47.050 GMT-0400,170.573,170.507,100,540
09.04.2018 09:31:48.070 GMT-0400,170.572,170.518,68,1
09.04.2018 09:31:48.391 GMT-0400,170.562,170.518,820,150
09.04.2018 09:31:48.560 GMT-0400,170.532,170.468,100,670
09.04.2018 09:31:49.159 GMT-0400,170.533,170.467,200,300
09.04.2018 09:31:50.604 GMT-0400,170.532,170.468,460,300
09.04.2018 09:31:53.056 GMT-0400,170.533,170.467,220,300
09.04.2018 09:31:55.181 GMT-0400,170.532,170.498,220,1870
09.04.2018 09:31:55.512 GMT-0400,170.563,170.51700000000002,10200.0004,150
09.04.2018 09:31:55.563 GMT-0400,170.563,170.537,200,220
09.04.2018 09:31:55.965 GMT-0400,170.553,170.518,220,7499.9998
09.04.2018 09:31:56.553 GMT-0400,170.553,170.51700000000002,220,75
09.04.2018 09:31:56.832 GMT-0400,170.542,170.507,110,7499.9998
09.04.2018 09:31:57.415 GMT-0400,170.543,170.507,200,7499.9998
09.04.2018 09:31:57.657 GMT-0400,170.543,170.467,200,250
09.04.2018 09:31:58.244 GMT-0400,170.542,170.468,100,1370
09.04.2018 09:31:58.413 GMT-0400,170.542,170.478,200,840
09.04.2018 09:31:58.791 GMT-0400,170.49200000000002,170.46200000000002,200,7499.9998
09.04.2018 09:31:58.842 GMT-0400,170.513,170.46099999999998,9999.9998,7499.9998
09.04.2018 09:31:59.121 GMT-0400,170.442,170.422,220,7499.9998
09.04.2018 09:31:59.544 GMT-0400,170.46200000000002,170.428,100,75
09.04.2018 09:31:59.658 GMT-0400,170.46200000000002,170.428,10099.9996,75
09.04.2018 09:31:59.708 GMT-0400,170.41299999999998,170.381,200,7499.9998
09.04.2018 09:32:00.254 GMT-0400,170.43200000000002,170.381,200,7499.9998
09.04.2018 09:32:00.448 GMT-0400,170.442,170.388,220,75
09.04.2018 09:32:00.568 GMT-0400,170.44299999999998,170.381,200,7499.9998
09.04.2018 09:32:01.185 GMT-0400,170.41299999999998,170.36700000000002,200,150
09.04.2018 09:32:01.873 GMT-0400,170.412,170.368,200,150
09.04.2018 09:32:02.570 GMT-0400,170.41299999999998,170.36700000000002,200,220
09.04.2018 09:32:02.920 GMT-0400,170.373,170.34099999999998,200,7499.9998
09.04.2018 09:32:02.971 GMT-0400,170.343,170.30700000000002,220,1
09.04.2018 09:32:03.042 GMT-0400,170.343,170.297,200,10800.0003
09.04.2018 09:32:03.093 GMT-0400,170.343,170.30700000000002,200,75
09.04.2018 09:32:03.417 GMT-0400,170.363,170.317,10099.9996,230
09.04.2018 09:32:03.471 GMT-0400,170.363,170.30700000000002,10200.0004,75
09.04.2018 09:32:03.935 GMT-0400,170.363,170.30700000000002,200,75
09.04.2018 09:32:04.903 GMT-0400,170.36200000000002,170.308,370,190
09.04.2018 09:32:05.153 GMT-0400,170.383,170.347,10099.9996,75
09.04.2018 09:32:06.088 GMT-0400,170.373,170.347,200,150
09.04.2018 09:32:06.370 GMT-0400,170.39200000000002,170.352,10,7499.9998
09.04.2018 09:32:06.420 GMT-0400,170.41299999999998,170.377,10400,75
09.04.2018 09:32:06.470 GMT-0400,170.412,170.368,370,75
09.04.2018 09:32:06.521 GMT-0400,170.412,170.352,370,7499.9998
09.04.2018 09:32:06.571 GMT-0400,170.39200000000002,170.352,750,7499.9998
09.04.2018 09:32:07.193 GMT-0400,170.393,170.352,200,7499.9998
09.04.2018 09:32:07.350 GMT-0400,170.393,170.327,200,75
09.04.2018 09:32:08.149 GMT-0400,170.39200000000002,170.358,220,75
09.04.2018 09:32:08.593 GMT-0400,170.382,170.347,160,7499.9998
09.04.2018 09:32:09.354 GMT-0400,170.382,170.308,520,150
09.04.2018 09:32:09.493 GMT-0400,170.383,170.317,600,75
09.04.2018 09:32:09.818 GMT-0400,170.33200000000002,170.298,100,450
09.04.2018 09:32:10.129 GMT-0400,170.343,170.297,200,450
09.04.2018 09:32:10.435 GMT-0400,170.322,170.278,300,520
09.04.2018 09:32:10.831 GMT-0400,170.33200000000002,170.298,200,300
09.04.2018 09:32:11.246 GMT-0400,170.313,170.27700000000002,670,450
09.04.2018 09:32:11.857 GMT-0400,170.293,170.258,670,7499.9998
09.04.2018 09:32:12.104 GMT-0400,170.243,170.191,200,7499.9998
09.04.2018 09:32:12.794 GMT-0400,170.24200000000002,170.191,5,7499.9998
09.04.2018 09:32:12.996 GMT-0400,170.283,170.227,220,150
09.04.2018 09:32:13.047 GMT-0400,170.292,170.228,450,150
09.04.2018 09:32:13.670 GMT-0400,170.293,170.227,200,220
09.04.2018 09:32:13.720 GMT-0400,170.293,170.23700000000002,200,300
09.04.2018 09:32:13.821 GMT-0400,170.322,170.258,220,150
09.04.2018 09:32:13.888 GMT-0400,170.33200000000002,170.268,10400,75
09.04.2018 09:32:13.938 GMT-0400,170.323,170.257,10900.0001,75
09.04.2018 09:32:14.142 GMT-0400,170.333,170.287,9999.9998,160
09.04.2018 09:32:14.193 GMT-0400,170.333,170.287,25,150
09.04.2018 09:32:14.958 GMT-0400,170.33200000000002,170.28799999999998,25,150
