Local time,Ask,Bid,AskVolume,BidVolume
11.04.2018 09:30:16.182 GMT-0400,171.752,171.718,10,370
11.04.2018 09:30:16.232 GMT-0400,171.77200000000002,171.71,100,7499.9998
11.04.2018 09:30:17.075 GMT-0400,171.78099999999998,171.758,62,6829.9999
11.04.2018 09:30:17.126 GMT-0400,171.794,171.76700000000002,62,520
11.04.2018 09:30:17.692 GMT-0400,171.792,171.753,62,9999.9998
11.04.2018 09:30:17.745 GMT-0400,171.827,171.76700000000002,62,520
11.04.2018 09:30:18.060 GMT-0400,171.792,171.753,62,9999.9998
11.04.2018 09:30:18.840 GMT-0400,171.882,171.797,62,300
11.04.2018 09:30:19.089 GMT-0400,171.86200000000002,171.798,100,300
11.04.2018 09:30:20.089 GMT-0400,171.86200000000002,171.828,100,220
11.04.2018 09:30:20.595 GMT-0400,171.86200000000002,171.838,100,75
11.04.2018 09:30:21.596 GMT-0400,171.863,171.83700000000002,100,7
11.04.2018 09:30:22.752 GMT-0400,171.87900000000002,171.838,62,7
11.04.2018 09:30:23.085 GMT-0400,171.868,171.81799999999998,62,9999.9998
11.04.2018 09:30:24.177 GMT-0400,171.982,171.888,100,670
11.04.2018 09:30:24.569 GMT-0400,171.983,171.89700000000002,100,670
11.04.2018 09:30:25.090 GMT-0400,171.982,171.898,100,820
11.04.2018 09:30:25.917 GMT-0400,172.011,171.978,62,8
11.04.2018 09:30:26.140 GMT-0400,172.062,171.998,2,8
11.04.2018 09:30:26.221 GMT-0400,172.08200000000002,171.997,62,8
11.04.2018 09:30:27.091 GMT-0400,172.08200000000002,171.998,100,520
11.04.2018 09:30:27.509 GMT-0400,172.08200000000002,172.008,100,590
11.04.2018 09:30:27.851 GMT-0400,172.063,172.032,100,7499.9998
11.04.2018 09:30:27.935 GMT-0400,172.073,172.032,100,7499.9998
11.04.2018 09:30:28.291 GMT-0400,172.102,172.032,100,7499.9998
11.04.2018 09:30:28.606 GMT-0400,172.103,172.047,100,75
11.04.2018 09:30:28.936 GMT-0400,172.102,172.06799999999998,100,75
11.04.2018 09:30:28.986 GMT-0400,172.123,172.078,62,7
11.04.2018 09:30:29.037 GMT-0400,172.123,172.067,62,75
11.04.2018 09:30:29.091 GMT-0400,172.153,172.081,100,7499.9998
11.04.2018 09:30:29.141 GMT-0400,172.15200000000002,172.09799999999998,100,450
11.04.2018 09:30:29.192 GMT-0400,172.162,172.09799999999998,10300.0002,450
11.04.2018 09:30:30.064 GMT-0400,172.14200000000002,172.09799999999998,50,710
11.04.2018 09:30:30.682 GMT-0400,172.132,172.09799999999998,100,210
11.04.2018 09:30:31.224 GMT-0400,172.122,172.088,62,7
11.04.2018 09:30:31.275 GMT-0400,172.122,172.078,62,300
11.04.2018 09:30:31.406 GMT-0400,172.122,172.067,62,670
11.04.2018 09:30:31.650 GMT-0400,172.143,172.12099999999998,100,7499.9998
11.04.2018 09:30:32.605 GMT-0400,172.143,172.107,27,75
11.04.2018 09:30:32.656 GMT-0400,172.19299999999998,172.137,62,75
11.04.2018 09:30:33.051 GMT-0400,172.19299999999998,172.127,62,450
11.04.2018 09:30:33.386 GMT-0400,172.233,172.167,100,75
11.04.2018 09:30:33.815 GMT-0400,172.213,172.148,100,7499.9998
11.04.2018 09:30:34.337 GMT-0400,172.21200000000002,172.138,100,75
11.04.2018 09:30:34.740 GMT-0400,172.172,172.118,100,7499.9998
11.04.2018 09:30:34.790 GMT-0400,172.153,172.088,62,370
11.04.2018 09:30:35.054 GMT-0400,172.153,172.077,62,320
11.04.2018 09:30:35.104 GMT-0400,172.153,172.088,62,75
11.04.2018 09:30:35.154 GMT-0400,172.153,172.078,62,320
11.04.2018 09:30:35.744 GMT-0400,172.162,172.078,100,300
11.04.2018 09:30:36.159 GMT-0400,172.11200000000002,172.06799999999998,100,75
11.04.2018 09:30:36.210 GMT-0400,172.122,172.06799999999998,100,75
11.04.2018 09:30:36.720 GMT-0400,172.102,172.06799999999998,10,75
11.04.2018 09:30:36.820 GMT-0400,172.122,172.06799999999998,100,75
11.04.2018 09:30:37.043 GMT-0400,172.131,172.08700000000002,62,150
11.04.2018 09:30:37.149 GMT-0400,172.143,172.08700000000002,100,500
11.04.2018 09:30:37.650 GMT-0400,172.14200000000002,172.088,100,650
11.04.2018 09:30:37.724 GMT-0400,172.173,172.145,62,75
11.04.2018 09:30:37.774 GMT-0400,172.229,172.138,62,7499.9998
11.04.2018 09:30:38.784 GMT-0400,172.202,172.118,50,220
11.04.2018 09:30:39.336 GMT-0400,172.203,172.137,50,300
11.04.2018 09:30:39.649 GMT-0400,172.253,172.217,24,75
11.04.2018 09:30:39.992 GMT-0400,172.253,172.227,24,300
11.04.2018 09:30:40.093 GMT-0400,172.293,172.247,100,75
11.04.2018 09:30:40.626 GMT-0400,172.293,172.26700000000002,100,75
11.04.2018 09:30:40.676 GMT-0400,172.282,172.248,10,820
11.04.2018 09:30:40.727 GMT-0400,172.293,172.257,100,75
11.04.2018 09:30:41.233 GMT-0400,172.293,172.247,100,820
11.04.2018 09:30:41.334 GMT-0400,172.293,172.257,100,75
11.04.2018 09:30:41.384 GMT-0400,172.372,172.31799999999998,100,75
11.04.2018 09:30:41.435 GMT-0400,172.372,172.297,100,7499.9998
11.04.2018 09:30:41.686 GMT-0400,172.363,172.297,100,7499.9998
11.04.2018 09:30:41.741 GMT-0400,172.372,172.297,100,7499.9998
11.04.2018 09:30:42.343 GMT-0400,172.373,172.30700000000002,100,75
11.04.2018 09:30:43.081 GMT-0400,172.36200000000002,172.308,100,5
11.04.2018 09:30:43.605 GMT-0400,172.36200000000002,172.31799999999998,100,75
11.04.2018 09:30:43.656 GMT-0400,172.36200000000002,172.308,100,5
11.04.2018 09:30:43.878 GMT-0400,172.343,172.28799999999998,10,7499.9998
11.04.2018 09:30:43.929 GMT-0400,172.333,172.28799999999998,100,7499.9998
11.04.2018 09:30:44.335 GMT-0400,172.353,172.28799999999998,100,7499.9998
11.04.2018 09:30:44.443 GMT-0400,172.372,172.317,62,220
11.04.2018 09:30:44.511 GMT-0400,172.372,172.30700000000002,62,300
11.04.2018 09:30:45.336 GMT-0400,172.372,172.34599999999998,62,75
11.04.2018 09:30:45.386 GMT-0400,172.383,172.347,50,75
11.04.2018 09:30:45.513 GMT-0400,172.382,172.358,50,75
11.04.2018 09:30:46.095 GMT-0400,172.40200000000002,172.368,100,75
11.04.2018 09:30:46.477 GMT-0400,172.383,172.347,100,75
11.04.2018 09:30:46.987 GMT-0400,172.388,172.347,62,75
11.04.2018 09:30:47.150 GMT-0400,172.407,172.377,62,7
11.04.2018 09:30:47.395 GMT-0400,172.493,172.42700000000002,20,7
11.04.2018 09:30:47.496 GMT-0400,172.49200000000002,172.407,20,7499.9998
11.04.2018 09:30:47.547 GMT-0400,172.483,172.407,100,7499.9998
11.04.2018 09:30:48.047 GMT-0400,172.493,172.417,70,600
11.04.2018 09:30:48.369 GMT-0400,172.493,172.42700000000002,100,150
11.04.2018 09:30:48.771 GMT-0400,172.463,172.407,10,10900.0001
11.04.2018 09:30:48.822 GMT-0400,172.49200000000002,172.408,100,670
11.04.2018 09:30:48.872 GMT-0400,172.49200000000002,172.418,100,450
11.04.2018 09:30:49.191 GMT-0400,172.49200000000002,172.428,100,150
11.04.2018 09:30:49.533 GMT-0400,172.453,172.42700000000002,100,53
11.04.2018 09:30:50.043 GMT-0400,172.422,172.381,100,7499.9998
11.04.2018 09:30:50.098 GMT-0400,172.423,172.39700000000002,100,75
11.04.2018 09:30:51.036 GMT-0400,172.412,172.398,100,220
11.04.2018 09:30:51.399 GMT-0400,172.412,172.408,100,7499.9998
11.04.2018 09:30:52.103 GMT-0400,172.49200000000002,172.418,100,150
11.04.2018 09:30:52.627 GMT-0400,172.493,172.417,100,75
11.04.2018 09:30:52.849 GMT-0400,172.49200000000002,172.428,100,17
11.04.2018 09:30:52.900 GMT-0400,172.493,172.417,100,75
11.04.2018 09:30:53.129 GMT-0400,172.483,172.42700000000002,100,75
11.04.2018 09:30:53.406 GMT-0400,172.482,172.418,100,540
11.04.2018 09:30:53.456 GMT-0400,172.452,172.418,100,540
11.04.2018 09:30:53.607 GMT-0400,172.44299999999998,172.40099999999998,10,7499.9998
11.04.2018 09:30:53.669 GMT-0400,172.41299999999998,172.39700000000002,100,150
11.04.2018 09:30:53.740 GMT-0400,172.453,172.417,100,75
11.04.2018 09:30:53.799 GMT-0400,172.453,172.407,100,300
11.04.2018 09:30:53.962 GMT-0400,172.44299999999998,172.39700000000002,100,10499.9999
11.04.2018 09:30:54.320 GMT-0400,172.442,172.408,100,75
11.04.2018 09:30:54.931 GMT-0400,172.442,172.398,100,150
11.04.2018 09:30:54.981 GMT-0400,172.43200000000002,172.398,100,150
11.04.2018 09:30:56.164 GMT-0400,172.423,172.39000000000001,100,7499.9998
11.04.2018 09:30:56.511 GMT-0400,172.412,172.381,100,7499.9998
11.04.2018 09:30:56.895 GMT-0400,172.442,172.418,100,7499.9998
11.04.2018 09:30:57.563 GMT-0400,172.44299999999998,172.39700000000002,100,150
11.04.2018 09:30:57.781 GMT-0400,172.422,172.388,10,75
11.04.2018 09:30:57.832 GMT-0400,172.433,172.387,5,10200.0004
11.04.2018 09:30:59.373 GMT-0400,172.412,172.378,10,750
11.04.2018 09:30:59.423 GMT-0400,172.433,172.377,5,750
11.04.2018 09:31:00.346 GMT-0400,172.433,172.39700000000002,5,75
11.04.2018 09:31:00.398 GMT-0400,172.422,172.378,10,1200.0001
11.04.2018 09:31:00.604 GMT-0400,172.43200000000002,172.39200000000002,5,7499.9998
11.04.2018 09:31:01.033 GMT-0400,172.412,172.39200000000002,100,7499.9998
11.04.2018 09:31:01.151 GMT-0400,172.422,172.378,100,820
11.04.2018 09:31:01.776 GMT-0400,172.43200000000002,172.388,5,7499.9998
11.04.2018 09:31:02.138 GMT-0400,172.452,172.428,100,150
11.04.2018 09:31:02.203 GMT-0400,172.453,172.418,100,7499.9998
11.04.2018 09:31:02.669 GMT-0400,172.442,172.418,100,10900.0001
11.04.2018 09:31:02.719 GMT-0400,172.453,172.418,100,7499.9998
11.04.2018 09:31:02.785 GMT-0400,172.453,172.407,100,75
11.04.2018 09:31:02.964 GMT-0400,172.423,172.407,62,75
11.04.2018 09:31:03.015 GMT-0400,172.423,172.378,62,300
11.04.2018 09:31:03.209 GMT-0400,172.423,172.368,62,410
11.04.2018 09:31:03.259 GMT-0400,172.423,172.378,62,75
11.04.2018 09:31:03.796 GMT-0400,172.423,172.377,62,300
11.04.2018 09:31:04.048 GMT-0400,172.442,172.388,100,75
11.04.2018 09:31:04.103 GMT-0400,172.452,172.418,100,75
11.04.2018 09:31:04.217 GMT-0400,172.452,172.408,100,750
11.04.2018 09:31:04.576 GMT-0400,172.453,172.40099999999998,100,7499.9998
11.04.2018 09:31:04.704 GMT-0400,172.453,172.417,100,150
11.04.2018 09:31:05.572 GMT-0400,172.453,172.42700000000002,100,75
11.04.2018 09:31:05.891 GMT-0400,172.433,172.417,1,220
11.04.2018 09:31:05.941 GMT-0400,172.442,172.418,2,370
11.04.2018 09:31:06.042 GMT-0400,172.452,172.428,100,7499.9998
11.04.2018 09:31:06.145 GMT-0400,172.482,172.447,62,160
11.04.2018 09:31:06.335 GMT-0400,172.482,172.438,62,7499.9998
11.04.2018 09:31:06.385 GMT-0400,172.482,172.447,62,150
11.04.2018 09:31:06.740 GMT-0400,172.47299999999998,172.438,10,7499.9998
11.04.2018 09:31:07.086 GMT-0400,172.46200000000002,172.438,62,220
11.04.2018 09:31:07.698 GMT-0400,172.453,172.438,62,220
11.04.2018 09:31:07.749 GMT-0400,172.453,172.428,62,900
11.04.2018 09:31:08.177 GMT-0400,172.423,172.377,100,220
11.04.2018 09:31:08.312 GMT-0400,172.403,172.387,100,82
11.04.2018 09:31:08.642 GMT-0400,172.39200000000002,172.378,100,75
11.04.2018 09:31:08.692 GMT-0400,172.403,172.387,100,75
11.04.2018 09:31:08.831 GMT-0400,172.40200000000002,172.378,100,220
11.04.2018 09:31:09.805 GMT-0400,172.403,172.377,100,150
11.04.2018 09:31:09.950 GMT-0400,172.42000000000002,172.398,62,750
11.04.2018 09:31:10.000 GMT-0400,172.452,172.398,62,670
11.04.2018 09:31:10.051 GMT-0400,172.46200000000002,172.428,100,7499.9998
11.04.2018 09:31:10.196 GMT-0400,172.482,172.438,100,75
11.04.2018 09:31:10.311 GMT-0400,172.483,172.428,100,7499.9998
11.04.2018 09:31:10.362 GMT-0400,172.483,172.437,100,75
11.04.2018 09:31:10.796 GMT-0400,172.463,172.428,100,7499.9998
11.04.2018 09:31:11.051 GMT-0400,172.46200000000002,172.398,100,370
11.04.2018 09:31:11.269 GMT-0400,172.46200000000002,172.388,100,600
11.04.2018 09:31:11.423 GMT-0400,172.46200000000002,172.398,100,110
11.04.2018 09:31:12.093 GMT-0400,172.46200000000002,172.428,100,7499.9998
11.04.2018 09:31:12.414 GMT-0400,172.482,172.448,100,75
11.04.2018 09:31:12.666 GMT-0400,172.49200000000002,172.448,100,45
11.04.2018 09:31:12.810 GMT-0400,172.49200000000002,172.468,100,75
11.04.2018 09:31:13.631 GMT-0400,172.482,172.468,100,44
11.04.2018 09:31:13.774 GMT-0400,172.467,172.438,62,9999.9998
11.04.2018 09:31:14.752 GMT-0400,172.467,172.438,62,9999.9998
11.04.2018 09:31:14.803 GMT-0400,172.472,172.438,100,150
11.04.2018 09:31:14.940 GMT-0400,172.46200000000002,172.438,100,150
11.04.2018 09:31:14.991 GMT-0400,172.483,172.447,100,82
11.04.2018 09:31:15.092 GMT-0400,172.483,172.437,100,150
11.04.2018 09:31:15.143 GMT-0400,172.483,172.447,100,75
11.04.2018 09:31:15.517 GMT-0400,172.463,172.437,100,750
11.04.2018 09:31:15.568 GMT-0400,172.482,172.438,100,750
11.04.2018 09:31:15.619 GMT-0400,172.46200000000002,172.42000000000002,100,7499.9998
11.04.2018 09:31:15.670 GMT-0400,172.46200000000002,172.407,100,7499.9998
11.04.2018 09:31:16.452 GMT-0400,172.452,172.407,100,7499.9998
11.04.2018 09:31:16.592 GMT-0400,172.463,172.407,100,10200.0004
11.04.2018 09:31:16.642 GMT-0400,172.463,172.417,100,75
11.04.2018 09:31:17.184 GMT-0400,172.472,172.428,100,76
11.04.2018 09:31:17.234 GMT-0400,172.47299999999998,172.417,100,75
11.04.2018 09:31:17.711 GMT-0400,172.483,172.42700000000002,100,310
11.04.2018 09:31:18.533 GMT-0400,172.482,172.428,100,80
11.04.2018 09:31:19.479 GMT-0400,172.472,172.428,100,150
11.04.2018 09:31:19.560 GMT-0400,172.482,172.428,100,150
11.04.2018 09:31:19.904 GMT-0400,172.49200000000002,172.428,100,600
11.04.2018 09:31:20.008 GMT-0400,172.493,172.447,100,340
11.04.2018 09:31:20.346 GMT-0400,172.49200000000002,172.468,100,90
11.04.2018 09:31:20.841 GMT-0400,172.483,172.45700000000002,10,10900.0001
11.04.2018 09:31:21.504 GMT-0400,172.482,172.458,2,600
11.04.2018 09:31:21.574 GMT-0400,172.49200000000002,172.468,10999.9999,7
11.04.2018 09:31:21.624 GMT-0400,172.49200000000002,172.458,10999.9999,600
11.04.2018 09:31:22.267 GMT-0400,172.49200000000002,172.45700000000002,62,430
11.04.2018 09:31:22.550 GMT-0400,172.46200000000002,172.438,100,7499.9998
11.04.2018 09:31:22.600 GMT-0400,172.463,172.42700000000002,100,220
11.04.2018 09:31:23.092 GMT-0400,172.463,172.437,100,7
11.04.2018 09:31:23.208 GMT-0400,172.46200000000002,172.428,100,820
11.04.2018 09:31:23.307 GMT-0400,172.482,172.448,10400,75
11.04.2018 09:31:23.358 GMT-0400,172.482,172.437,62,370
11.04.2018 09:31:23.451 GMT-0400,172.482,172.447,62,75
11.04.2018 09:31:23.573 GMT-0400,172.493,172.447,100,10499.9999
11.04.2018 09:31:23.648 GMT-0400,172.493,172.45700000000002,100,230
11.04.2018 09:31:23.699 GMT-0400,172.49099999999999,172.447,62,75
11.04.2018 09:31:23.830 GMT-0400,172.482,172.458,100,7499.9998
11.04.2018 09:31:24.468 GMT-0400,172.483,172.447,100,75
11.04.2018 09:31:24.519 GMT-0400,172.422,172.398,10,1040
11.04.2018 09:31:25.004 GMT-0400,172.412,172.388,10,7499.9998
11.04.2018 09:31:25.112 GMT-0400,172.423,172.388,10,7499.9998
11.04.2018 09:31:25.163 GMT-0400,172.43200000000002,172.39700000000002,100,7499.9998
11.04.2018 09:31:25.607 GMT-0400,172.412,172.39700000000002,5,7499.9998
11.04.2018 09:31:25.729 GMT-0400,172.44,172.39700000000002,9999.9998,7499.9998
11.04.2018 09:31:25.780 GMT-0400,172.412,172.358,100,790
11.04.2018 09:31:26.219 GMT-0400,172.422,172.387,62,150
11.04.2018 09:31:26.269 GMT-0400,172.45000000000002,172.398,62,300
11.04.2018 09:31:26.481 GMT-0400,172.45000000000002,172.408,62,75
11.04.2018 09:31:26.841 GMT-0400,172.46,172.437,62,75
11.04.2018 09:31:27.791 GMT-0400,172.493,172.437,100,150
11.04.2018 09:31:28.383 GMT-0400,172.49200000000002,172.438,100,150
11.04.2018 09:31:29.134 GMT-0400,172.493,172.437,100,580
11.04.2018 09:31:29.294 GMT-0400,172.472,172.428,100,7499.9998
11.04.2018 09:31:29.703 GMT-0400,172.47299999999998,172.447,100,75
11.04.2018 09:31:30.318 GMT-0400,172.472,172.438,100,75
11.04.2018 09:31:30.475 GMT-0400,172.483,172.43099999999998,9999.9998,7499.9998
11.04.2018 09:31:30.525 GMT-0400,172.453,172.43099999999998,100,7499.9998
11.04.2018 09:31:30.646 GMT-0400,172.453,172.407,10200.0004,75
11.04.2018 09:31:31.453 GMT-0400,172.452,172.408,100,10
11.04.2018 09:31:32.089 GMT-0400,172.44299999999998,172.39700000000002,100,10900.0001
11.04.2018 09:31:32.706 GMT-0400,172.442,172.398,100,10599.9997
11.04.2018 09:31:33.374 GMT-0400,172.453,172.417,10200.0004,380
11.04.2018 09:31:33.425 GMT-0400,172.453,172.407,10200.0004,820
11.04.2018 09:31:33.884 GMT-0400,172.43200000000002,172.408,100,150
11.04.2018 09:31:34.100 GMT-0400,172.483,172.447,31,75
11.04.2018 09:31:34.232 GMT-0400,172.493,172.45700000000002,10099.9996,75
11.04.2018 09:31:34.372 GMT-0400,172.493,172.447,10099.9996,75
11.04.2018 09:31:34.570 GMT-0400,172.493,172.44,10099.9996,7499.9998
11.04.2018 09:31:35.084 GMT-0400,172.493,172.417,100,220
11.04.2018 09:31:35.178 GMT-0400,172.493,172.411,100,7499.9998
11.04.2018 09:31:35.509 GMT-0400,172.49200000000002,172.418,100,600
11.04.2018 09:31:36.100 GMT-0400,172.493,172.437,100,450
11.04.2018 09:31:36.625 GMT-0400,172.49200000000002,172.438,100,450
11.04.2018 09:31:38.466 GMT-0400,172.438,172.42000000000002,100,7499.9998
11.04.2018 09:31:38.517 GMT-0400,172.423,172.39700000000002,100,860
11.04.2018 09:31:39.436 GMT-0400,172.422,172.398,100,75
11.04.2018 09:31:39.676 GMT-0400,172.403,172.378,100,7499.9998
11.04.2018 09:31:39.848 GMT-0400,172.41299999999998,172.372,100,7499.9998
11.04.2018 09:31:39.947 GMT-0400,172.423,172.372,62,7499.9998
11.04.2018 09:31:40.150 GMT-0400,172.422,172.388,1,600
11.04.2018 09:31:40.282 GMT-0400,172.422,172.378,1,670
11.04.2018 09:31:40.403 GMT-0400,172.423,172.387,9999.9998,370
11.04.2018 09:31:41.074 GMT-0400,172.41299999999998,172.372,1,7499.9998
11.04.2018 09:31:41.701 GMT-0400,172.41299999999998,172.388,1,7499.9998
11.04.2018 09:31:42.005 GMT-0400,172.472,172.418,100,75
11.04.2018 09:31:42.153 GMT-0400,172.479,172.42700000000002,62,75
11.04.2018 09:31:42.694 GMT-0400,172.47299999999998,172.438,100,7499.9998
11.04.2018 09:31:43.204 GMT-0400,172.47299999999998,172.437,100,750
11.04.2018 09:31:43.851 GMT-0400,172.472,172.438,50,750
11.04.2018 09:31:43.902 GMT-0400,172.493,172.437,62,1220
11.04.2018 09:31:43.952 GMT-0400,172.47299999999998,172.437,16,770
11.04.2018 09:31:44.693 GMT-0400,172.493,172.437,10400,820
11.04.2018 09:31:45.592 GMT-0400,172.49200000000002,172.438,100,830
11.04.2018 09:31:45.928 GMT-0400,172.453,172.408,62,520
11.04.2018 09:31:46.192 GMT-0400,172.46200000000002,172.418,100,75
11.04.2018 09:31:46.932 GMT-0400,172.453,172.408,100,7499.9998
11.04.2018 09:31:46.983 GMT-0400,172.442,172.408,62,750
11.04.2018 09:31:47.033 GMT-0400,172.442,172.388,10499.9999,340
11.04.2018 09:31:47.135 GMT-0400,172.43200000000002,172.388,100,150
11.04.2018 09:31:47.332 GMT-0400,172.442,172.388,10499.9999,150
11.04.2018 09:31:47.652 GMT-0400,172.43200000000002,172.388,100,25
11.04.2018 09:31:47.961 GMT-0400,172.422,172.368,100,300
11.04.2018 09:31:48.196 GMT-0400,172.422,172.358,100,450
11.04.2018 09:31:49.143 GMT-0400,172.41299999999998,172.357,100,450
11.04.2018 09:31:49.529 GMT-0400,172.383,172.357,83,150
11.04.2018 09:31:50.014 GMT-0400,172.372,172.34799999999998,100,110
11.04.2018 09:31:50.064 GMT-0400,172.372,172.328,100,11400.0002
11.04.2018 09:31:50.115 GMT-0400,172.373,172.33700000000002,100,520
11.04.2018 09:31:50.670 GMT-0400,172.342,172.328,100,7499.9998
11.04.2018 09:31:50.721 GMT-0400,172.36200000000002,172.317,62,260
11.04.2018 09:31:51.031 GMT-0400,172.36200000000002,172.327,62,670
11.04.2018 09:31:51.127 GMT-0400,172.36200000000002,172.317,62,260
11.04.2018 09:31:51.228 GMT-0400,172.36200000000002,172.327,62,670
11.04.2018 09:31:52.068 GMT-0400,172.36200000000002,172.34799999999998,100,7499.9998
11.04.2018 09:31:52.118 GMT-0400,172.373,172.357,100,50
11.04.2018 09:31:52.644 GMT-0400,172.389,172.358,62,160
11.04.2018 09:31:52.763 GMT-0400,172.389,172.34799999999998,62,7499.9998
11.04.2018 09:31:53.105 GMT-0400,172.41299999999998,172.36700000000002,100,450
11.04.2018 09:31:53.312 GMT-0400,172.423,172.36700000000002,100,450
11.04.2018 09:31:53.455 GMT-0400,172.423,172.377,100,220
11.04.2018 09:31:53.799 GMT-0400,172.43,172.408,62,150
11.04.2018 09:31:54.103 GMT-0400,172.43,172.388,62,300
11.04.2018 09:31:54.377 GMT-0400,172.43,172.39700000000002,62,150
11.04.2018 09:31:54.581 GMT-0400,172.463,172.39700000000002,100,150
11.04.2018 09:31:55.141 GMT-0400,172.46200000000002,172.418,100,75
11.04.2018 09:31:55.191 GMT-0400,172.46200000000002,172.408,100,600
11.04.2018 09:31:55.242 GMT-0400,172.463,172.39700000000002,100,220
11.04.2018 09:31:55.914 GMT-0400,172.46200000000002,172.398,100,150
11.04.2018 09:31:56.172 GMT-0400,172.463,172.428,100,7499.9998
11.04.2018 09:31:56.902 GMT-0400,172.46200000000002,172.438,100,75
11.04.2018 09:31:57.316 GMT-0400,172.49200000000002,172.447,100,7499.9998
11.04.2018 09:31:58.096 GMT-0400,172.5,172.448,62,75
11.04.2018 09:31:58.207 GMT-0400,172.5,172.467,62,750
11.04.2018 09:31:58.463 GMT-0400,172.493,172.451,100,7499.9998
11.04.2018 09:31:58.603 GMT-0400,172.502,172.458,100,300
11.04.2018 09:31:58.789 GMT-0400,172.512,172.468,100,75
11.04.2018 09:31:59.040 GMT-0400,172.513,172.451,100,7499.9998
11.04.2018 09:31:59.098 GMT-0400,172.512,172.468,100,670
11.04.2018 09:31:59.430 GMT-0400,172.47299999999998,172.45000000000002,100,7499.9998
11.04.2018 09:31:59.480 GMT-0400,172.472,172.438,10,110
11.04.2018 09:31:59.609 GMT-0400,172.46200000000002,172.438,62,75
11.04.2018 09:31:59.660 GMT-0400,172.452,172.418,100,75
11.04.2018 09:32:00.111 GMT-0400,172.442,172.428,100,75
11.04.2018 09:32:00.162 GMT-0400,172.442,172.418,100,75
11.04.2018 09:32:00.378 GMT-0400,172.44299999999998,172.42700000000002,100,75
11.04.2018 09:32:01.086 GMT-0400,172.442,172.428,100,82
11.04.2018 09:32:01.137 GMT-0400,172.433,172.417,100,75
11.04.2018 09:32:01.862 GMT-0400,172.433,172.407,100,7499.9998
11.04.2018 09:32:01.940 GMT-0400,172.422,172.407,100,7499.9998
11.04.2018 09:32:01.990 GMT-0400,172.43200000000002,172.398,62,670
11.04.2018 09:32:02.092 GMT-0400,172.43200000000002,172.408,62,75
11.04.2018 09:32:02.143 GMT-0400,172.43200000000002,172.398,62,670
11.04.2018 09:32:02.870 GMT-0400,172.442,172.398,100,670
11.04.2018 09:32:03.379 GMT-0400,172.442,172.408,100,75
11.04.2018 09:32:03.899 GMT-0400,172.44299999999998,172.407,100,150
11.04.2018 09:32:04.235 GMT-0400,172.43200000000002,172.407,62,150
